time_start,time_end,efficiency,efficiency_error,Qmean,Qmean_error,Qmedian,Qmedian_error,Qmean_noST,Qmean_noST_error,Qmedian_noST,Qmedian_noST_error,streamer_fraction,streamer_fraction_error
2025-10-29 11:26:59.959472,2025-10-29 11:59:47.612177,0.9873595505617978,0.00418676829532174,83.3710805758108,2.454910508127538,56.876525879999996,17.74957276,52.16677171283089,0.7443708272768933,49.93370056,11.300704957500002,22.617354196301566,1.5778474942798228
