time_start,time_end,efficiency,efficiency_error,Qmean,Qmean_error,Qmedian,Qmedian_error,Qmean_noST,Qmean_noST_error,Qmedian_noST,Qmedian_noST_error,streamer_fraction,streamer_fraction_error,mean_HV,mean_Temp,mean_Hum,mean_Press
2025-11-07 12:00:22.719491,2025-11-07 12:57:04.552739,0.7630878438331854,0.012665402098510433,25.308641995482557,0.4373519297191878,21.658626554999998,3.018920900000005,24.64536328795082,0.3443274648454253,21.6219482425,2.987094877499999,0.6976744186046512,0.283829076198076,7288.245614035088,22.647368421052636,38.201754385964904,1003.3245614035088
