time_start,time_end,efficiency,efficiency_error,Qmean,Qmean_error,Qmedian,Qmedian_error,Qmean_noST,Qmean_noST_error,Qmedian_noST,Qmedian_noST_error,streamer_fraction,streamer_fraction_error,mean_HV,mean_Temp,mean_Hum,mean_Press
2025-11-07 12:00:06.895145,2025-11-07 12:56:55.343998,1.0,0.0,30.269707595607812,0.7754785124177522,25.120483399999998,7.848999020000001,26.917408582131817,0.43439731123033565,24.920593262500002,7.665313719999997,2.3957409050576755,0.4555041631095331,5749.776785714286,22.646428571428576,38.20178571428571,1003.3035714285714
