time_start,time_end,efficiency,efficiency_error,Qmean,Qmean_error,Qmedian,Qmedian_error,Qmean_noST,Qmean_noST_error,Qmedian_noST,Qmedian_noST_error,streamer_fraction,streamer_fraction_error,mean_HV,mean_Temp,mean_Hum,mean_Press
2025-11-07 12:00:15.349545,2025-11-07 12:57:03.836066,0.8089395267309377,0.011638597005148842,16.975691467020585,0.5424164456950593,12.724609375,4.627563474999995,16.374158501869566,0.41231140048912973,12.711975099999997,4.607116699999999,0.3250270855904659,0.18734926321607115,11000,22.647368421052636,38.201754385964904,1003.3245614035088
