Xmm_RPC1,Ymm_RPC1,Q_RPC1,T_RPC1,EBtime_RPC1,Xmm_RPC2,Ymm_RPC2,Q_RPC2,T_RPC2,EBtime_RPC2,Xmm_RPC3,Ymm_RPC3,Q_RPC3,T_RPC3,EBtime_RPC3,Xmm_RPC4,Ymm_RPC4,Q_RPC4,T_RPC4,EBtime_RPC4
64.24631894205068,65.2341646589997,151.80517578,-64.30981445,739913.459988426,,,,,,,,,,,,,,,
104.25468436821448,151.0451522540007,59.42138672,-63.17944336,739913.459988426,,,,,,,,,,,,,,,
65.41141538402735,-97.1831690720001,136.59594727,-64.64868164,739913.459988426,,,,,,,,,,,,,,,
145.31687669446057,-109.55499600399999,191.84057617,-58.51538085999999,739913.46,,,,,,,,,,,,,,,
46.23190121240131,94.18423777450032,127.367919925,-60.549804685,739913.46,,,,,,,,,,,,,,,
181.455000762773,-33.9977784470001,190.525390625,-61.53881836,739913.46,,,,,,,,,,,,,,,
216.96898652455536,67.55017026500022,29.737304690000002,-58.809326170000006,739913.4600115741,,,,,,,,,,,,,,,
184.8651143548654,118.47260716849979,200.18066406,-58.829589845,739913.4600115741,,,,,,,,,,,,,,,
101.17875155124646,111.95018028399969,122.892822265,-59.02319336,739913.4600115741,,,,,,,,,,,,,,,
231.83127729577024,16.875170264999497,31.59741211,-63.00756836,739913.4600115741,,,,,,,,,,,,,,,
62.59813076339934,74.29034154349979,178.67895508,-60.474121095,739913.4600231481,,,,,,,,,,,,,,,
224.50884499900167,178.94609375,25.177490235,-65.74853516,739913.4600231481,,,,,,,,,,,,,,,
155.8627784532658,-26.317348759500106,135.623046875,-62.017333985,739913.4600347222,,,,,,,,,,,,,,,
30.518750587227416,-10.481411259500097,30.44189453,-60.824951175,739913.4600347222,,,,,,,,,,,,,,,
66.89812595713349,-13.104237774499595,190.93579101499998,-62.173339845,739913.4600462962,,,,,,,,,,,,,,,
200.26521090741886,4.503345360000503,175.54223633,-62.79711914,739913.4600462962,,,,,,,,,,,,,,,
136.24347693451753,14.06429186549989,171.68872070499998,-64.250732425,739913.4600462962,,,,,,,,,,,,,,,
108.52833694495311,-16.221938096499695,156.48828125,-66.66137695500001,739913.4600578704,,,,,,,,,,,,,,,
