time_start,time_end,efficiency,efficiency_error,Qmean,Qmean_error,Qmedian,Qmedian_error,Qmean_noST,Qmean_noST_error,Qmedian_noST,Qmedian_noST_error,streamer_fraction,streamer_fraction_error,mean_HV,mean_Temp,mean_Hum,mean_Press
2025-11-03 15:10:54.946407,2025-11-03 15:56:41.012090,0.9990319457889641,0.0009675855331042072,98.21652997064923,2.8701530990587307,55.097778322500005,28.970794680000008,44.23358623285408,0.781826005815946,41.66659546,13.260040284999995,32.26744186046512,1.4552618979736305,11500,22.525,37.3,1009.7065217391304
