time_start,time_end,efficiency,efficiency_error,Qmean,Qmean_error,Qmedian,Qmedian_error,Qmean_noST,Qmean_noST_error,Qmedian_noST,Qmedian_noST_error,streamer_fraction,streamer_fraction_error
2025-10-23 11:00:50.160886,2025-10-23 11:19:56.370853,0.9922994652406417,0.0012784713903702873,92.05872199237551,0.8790903045601306,96.988220215,54.44097900499999,41.579261477308016,0.49057167142090885,35.6548919675,13.6879730225,48.35093770209097,0.7337050104547298
