2025 07 16 12 38 51  1   -111.5734 0000.0000 0000.0000 0000.0000  -114.3969 0000.0000 0000.0000 0000.0000   0102.9570 0000.0000 0000.0000 0000.0000  0107.3755 0000.0000 0000.0000 0000.0000   -112.8384 -112.9941 -067.1666 -065.4785  -114.6758 -115.4835 -069.2620 -070.2186   0212.3840 0214.0599 0094.8963 0095.1537  0221.7015 0223.0778 0087.0643 0095.3445   -116.3918 0000.0000 0000.0000 0000.0000  -114.3554 0000.0000 0000.0000 0000.0000   0116.0291 0000.0000 0000.0000 0000.0000  0121.1100 0000.0000 0000.0000 0000.0000   -113.6910 0000.0000 0000.0000 0000.0000  -114.0005 0000.0000 0000.0000 0000.0000   0100.6396 0000.0000 0000.0000 0000.0000  0101.3790 0000.0000 0000.0000 0000.0000
2025 07 16 12 38 51  1   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 -109.5966 0000.0000 0000.0000  0000.0000 -110.8511 0000.0000 0000.0000   0000.0000 0096.7201 0000.0000 0000.0000  0000.0000 0095.8823 0000.0000 0000.0000   0000.0000 -112.3429 0000.0000 0000.0000  0000.0000 -110.2390 0000.0000 0000.0000   0000.0000 0111.4271 0000.0000 0000.0000  0000.0000 0112.8397 0000.0000 0000.0000   0000.0000 0000.0000 -109.9064 0000.0000  0000.0000 0000.0000 -112.3584 0000.0000   0000.0000 0000.0000 0116.7308 0000.0000  0000.0000 0000.0000 0114.2600 0000.0000
2025 07 16 12 38 51  1   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   -116.0557 0000.0000 0000.0000 -110.5604  -117.7343 0000.0000 0000.0000 0000.0000   0094.0190 0000.0000 0000.0000 0097.3668  0102.5574 0000.0000 0000.0000 0000.0000   -118.6786 -119.4679 -119.0994 0000.0000  0000.0000 -118.0584 0000.0000 0000.0000   0090.4054 0148.0521 0089.6815 0000.0000  0000.0000 0150.6085 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 -116.2740  0000.0000 0000.0000 0000.0000 -119.0798   0000.0000 0000.0000 0000.0000 0111.6026  0000.0000 0000.0000 0000.0000 0109.1631
2025 07 16 12 38 51  1   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   -114.5684 0000.0000 0000.0000 0000.0000  -116.3355 0000.0000 0000.0000 0000.0000   0100.9494 0000.0000 0000.0000 0000.0000  0110.3654 0000.0000 0000.0000 0000.0000   -117.8887 -117.2804 0000.0000 0000.0000  -116.3575 -116.0605 0000.0000 0000.0000   0109.8649 0107.3125 0000.0000 0000.0000  0113.9004 0107.8398 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000
2025 07 16 12 38 51  1   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   -117.3481 0000.0000 0000.0000 0000.0000  -114.2102 0000.0000 0000.0000 0000.0000   0105.6030 0000.0000 0000.0000 0000.0000  0110.3216 0000.0000 0000.0000 0000.0000   0000.0000 -114.6360 0000.0000 0000.0000  0000.0000 -114.1758 0000.0000 0000.0000   0000.0000 0094.2133 0000.0000 0000.0000  0000.0000 0096.3552 0000.0000 0000.0000
2025 07 16 12 38 52  1   -122.1008 0000.0000 0000.0000 0000.0000  -124.3760 0000.0000 0000.0000 0000.0000   0093.9139 0000.0000 0000.0000 0000.0000  0097.6245 0000.0000 0000.0000 0000.0000   -125.2753 0000.0000 0000.0000 0000.0000  -126.0850 0000.0000 0000.0000 0000.0000   0097.9325 0000.0000 0000.0000 0000.0000  0107.3382 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000
2025 07 16 12 38 52  1   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 -119.0216  -115.6625 0000.0000 0000.0000 -118.6399   0000.0000 0000.0000 0000.0000 0090.1919  0097.2510 0000.0000 0000.0000 0092.9288   0000.0000 0000.0000 0000.0000 -117.6630  0000.0000 0000.0000 0000.0000 -118.3278   0000.0000 0000.0000 0000.0000 0115.7799  0000.0000 0000.0000 0000.0000 0114.1526
2025 07 16 12 38 52  1   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 -114.1768  0000.0000 0000.0000 0000.0000 -118.3501   0000.0000 0000.0000 0000.0000 0113.3196  0000.0000 0000.0000 0000.0000 0114.8956   0000.0000 0000.0000 -118.8979 0000.0000  0000.0000 0000.0000 -117.5624 0000.0000   0000.0000 0000.0000 0099.3418 0000.0000  0000.0000 0000.0000 0102.2594 0000.0000   0000.0000 0000.0000 -117.3320 0000.0000  0000.0000 0000.0000 -119.2402 0000.0000   0000.0000 0000.0000 0108.4828 0000.0000  0000.0000 0000.0000 0105.8773 0000.0000
2025 07 16 12 38 52  1   0000.0000 0000.0000 0000.0000 -113.0765  0000.0000 0000.0000 -116.2806 -119.0874   0000.0000 0000.0000 0000.0000 0119.6384  0000.0000 0000.0000 0089.4353 0122.3500   0000.0000 0000.0000 0000.0000 -114.1875  0000.0000 0000.0000 0000.0000 -119.6237   0000.0000 0000.0000 0000.0000 0113.3606  0000.0000 0000.0000 0000.0000 0114.2275   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000
2025 07 16 12 38 52  1   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 -120.8638 0000.0000 0000.0000  0000.0000 -119.5900 0000.0000 0000.0000   0000.0000 0113.1041 0000.0000 0000.0000  0000.0000 0113.4686 0000.0000 0000.0000   -118.6165 -117.7623 0000.0000 0000.0000  -118.6532 -118.0979 0000.0000 0000.0000   0096.9723 0091.8530 0000.0000 0000.0000  0098.2421 0094.0042 0000.0000 0000.0000
2025 07 16 12 38 52  1   0000.0000 -107.2727 0000.0000 0000.0000  0000.0000 -110.5187 0000.0000 0000.0000   0000.0000 0094.8073 0000.0000 0000.0000  0000.0000 0105.2599 0000.0000 0000.0000   0000.0000 -109.6180 0000.0000 0000.0000  0000.0000 -111.5969 0000.0000 0000.0000   0000.0000 0108.8782 0000.0000 0000.0000  0000.0000 0108.6449 0000.0000 0000.0000   -112.9614 0000.0000 0000.0000 0000.0000  -111.2330 0000.0000 0000.0000 0000.0000   0121.0602 0000.0000 0000.0000 0000.0000  0126.7012 0000.0000 0000.0000 0000.0000   -109.9917 0000.0000 0000.0000 0000.0000  -110.7690 0000.0000 0000.0000 0000.0000   0099.5736 0000.0000 0000.0000 0000.0000  0100.1368 0000.0000 0000.0000 0000.0000
2025 07 16 12 38 52  1   -113.5516 0000.0000 0000.0000 0000.0000  -116.9386 0000.0000 0000.0000 0000.0000   0108.0430 0000.0000 0000.0000 0000.0000  0112.0125 0000.0000 0000.0000 0000.0000   -115.6338 0000.0000 0000.0000 0000.0000  -117.2855 0000.0000 0000.0000 0000.0000   0097.2047 0000.0000 0000.0000 0000.0000  0106.0438 0000.0000 0000.0000 0000.0000   -119.0635 0000.0000 0000.0000 0000.0000  -116.3680 0000.0000 0000.0000 0000.0000   0130.4470 0000.0000 0000.0000 0000.0000  0136.1204 0000.0000 0000.0000 0000.0000   -116.5587 0000.0000 0000.0000 0000.0000  -115.6848 0000.0000 0000.0000 0000.0000   0104.9680 0000.0000 0000.0000 0000.0000  0106.3579 0000.0000 0000.0000 0000.0000
2025 07 16 12 38 52  1   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   -092.7435 -093.9879 -109.9363 -108.0090  -094.6340 -097.3533 -112.9135 -098.0475   0089.1139 0094.5940 0180.0415 0096.1373  0097.2964 0095.2731 0179.8340 0093.1628   0000.0000 0000.0000 -115.0868 0000.0000  0000.0000 0000.0000 -115.1566 0000.0000   0000.0000 0000.0000 0109.2993 0000.0000  0000.0000 0000.0000 0112.4791 0000.0000   0000.0000 0000.0000 -111.4985 0000.0000  0000.0000 0000.0000 -113.7645 0000.0000   0000.0000 0000.0000 0102.3184 0000.0000  0000.0000 0000.0000 0099.7252 0000.0000
2025 07 16 12 38 52  1   -119.7137 0000.0000 0000.0000 0000.0000  -122.9963 0000.0000 0000.0000 0000.0000   0109.0430 0000.0000 0000.0000 0000.0000  0113.5374 0000.0000 0000.0000 0000.0000   0000.0000 -120.1633 -120.7349 -118.5312  0000.0000 0000.0000 -123.4113 -124.2164   0000.0000 0092.2223 0138.3506 0097.0798  0000.0000 0000.0000 0130.3009 0096.6493   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000
2025 07 16 12 38 52  1   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   -116.7869 0000.0000 0000.0000 0000.0000  -115.0194 0000.0000 0000.0000 0000.0000   0093.9189 0000.0000 0000.0000 0000.0000  0098.4128 0000.0000 0000.0000 0000.0000   -115.7806 0000.0000 0000.0000 0000.0000  -115.5375 0000.0000 0000.0000 0000.0000   0096.4712 0000.0000 0000.0000 0000.0000  0096.8105 0000.0000 0000.0000 0000.0000
2025 07 16 12 38 52  1   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   -112.1610 0000.0000 0000.0000 0000.0000  -110.0609 0000.0000 0000.0000 0000.0000   0093.9397 0000.0000 0000.0000 0000.0000  0098.5270 0000.0000 0000.0000 0000.0000   -110.2476 0000.0000 0000.0000 0000.0000  -110.9585 0000.0000 0000.0000 0000.0000   0093.2622 0000.0000 0000.0000 0000.0000  0093.8105 0000.0000 0000.0000 0000.0000
2025 07 16 12 38 53  1   0000.0000 0000.0000 -116.6339 0000.0000  0000.0000 0000.0000 -121.0958 0000.0000   0000.0000 0000.0000 0113.2919 0000.0000  0000.0000 0000.0000 0107.3203 0000.0000   0000.0000 0000.0000 -116.2330 0000.0000  0000.0000 0000.0000 -119.1376 0000.0000   0000.0000 0000.0000 0097.4689 0000.0000  0000.0000 0000.0000 0089.0870 0000.0000   0000.0000 -120.5304 -122.3479 -120.2689  0000.0000 0000.0000 -123.0018 -122.1650   0000.0000 0094.2188 0117.4948 0088.4862  0000.0000 0000.0000 0120.0419 0091.6946   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000
2025 07 16 12 38 53  1   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   -115.9609 -115.1633 0000.0000 0000.0000  -117.2958 -116.9121 0000.0000 0000.0000   0113.8608 0098.1945 0000.0000 0000.0000  0123.9353 0096.6702 0000.0000 0000.0000   -117.7638 0000.0000 0000.0000 0000.0000  -115.0918 0000.0000 0000.0000 0000.0000   0097.3701 0000.0000 0000.0000 0000.0000  0101.9814 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000
2025 07 16 12 38 53  1   0000.0000 -116.3092 0000.0000 0000.0000  0000.0000 -120.1860 0000.0000 0000.0000   0000.0000 0100.1606 0000.0000 0000.0000  0000.0000 0110.9252 0000.0000 0000.0000   0000.0000 -119.8745 0000.0000 0000.0000  0000.0000 -121.5234 0000.0000 0000.0000   0000.0000 0126.7629 0000.0000 0000.0000  0000.0000 0127.5315 0000.0000 0000.0000   -123.0758 0000.0000 0000.0000 0000.0000  -120.4447 0000.0000 0000.0000 0000.0000   0110.8108 0000.0000 0000.0000 0000.0000  0116.1411 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000
2025 07 16 12 38 53  1   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 -117.9105 0000.0000  0000.0000 0000.0000 -117.0918 0000.0000   0000.0000 0000.0000 0115.0319 0000.0000  0000.0000 0000.0000 0118.5042 0000.0000   0000.0000 0000.0000 -114.3723 0000.0000  0000.0000 0000.0000 -117.4114 0000.0000   0000.0000 0000.0000 0105.7264 0000.0000  0000.0000 0000.0000 0102.7484 0000.0000
2025 07 16 12 38 53  1   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 -120.3430 -122.6023 -121.3026  -117.3950 -117.9475 -121.8093 -121.7780   0000.0000 0093.6771 0130.0956 0141.9297  0094.4502 0093.4786 0133.7866 0146.0774   0000.0000 -118.7252 0000.0000 0000.0000  0000.0000 -118.7245 0000.0000 0000.0000   0000.0000 0092.1636 0000.0000 0000.0000  0000.0000 0094.6818 0000.0000 0000.0000
2025 07 16 12 38 53  1   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   -111.4353 0000.0000 0000.0000 -112.8970  -112.9326 0000.0000 0000.0000 -117.8387   0089.5254 0000.0000 0000.0000 0105.1844  0098.4655 0000.0000 0000.0000 0104.9165   -118.4501 -119.2805 -118.9504 -116.6011  -116.7726 -117.8766 -119.2571 0000.0000   0090.1246 0164.7709 0096.9745 0086.4712  0094.1597 0164.3206 0100.7009 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000
2025 07 16 12 38 53  1   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 -117.0728 -116.6250  0000.0000 0000.0000 -117.9442 -120.5316   0000.0000 0000.0000 0103.7966 0118.7704  0000.0000 0000.0000 0095.5187 0120.2819   0000.0000 0000.0000 -120.0128 0000.0000  0000.0000 0000.0000 -119.0896 0000.0000   0000.0000 0000.0000 0096.4968 0000.0000  0000.0000 0000.0000 0099.8118 0000.0000   0000.0000 0000.0000 0000.0000 -117.5461  0000.0000 0000.0000 0000.0000 -119.5251   0000.0000 0000.0000 0000.0000 0096.4851  0000.0000 0000.0000 0000.0000 0094.0360
