2025 07 16 13 27 16  1   0000.0000 0000.0000 -123.8901 0000.0000  0000.0000 0000.0000 -126.3003 0000.0000   0000.0000 0000.0000 0098.9337 0000.0000  0000.0000 0000.0000 0092.9055 0000.0000   -124.6003 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0090.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000
2025 07 16 13 27 18  1   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 -105.8596 0000.0000  0000.0000 0000.0000 -114.6355 0000.0000   0000.0000 0000.0000 0099.0457 0000.0000  0000.0000 0000.0000 0090.9544 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  -115.5795 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0098.2054 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000
2025 07 16 13 27 18  1   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 -122.7517   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0092.8986   0000.0000 0000.0000 -119.8947 0000.0000  0000.0000 0000.0000 -121.1395 0000.0000   0000.0000 0000.0000 0097.4896 0000.0000  0000.0000 0000.0000 0088.9004 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000
2025 07 16 13 27 18  1   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 -118.0379 0000.0000  0000.0000 0000.0000 -120.3200 0000.0000   0000.0000 0000.0000 0096.0374 0000.0000  0000.0000 0000.0000 0088.3402 0000.0000   0000.0000 0000.0000 -123.8554 0000.0000  0000.0000 0000.0000 -123.4934 0000.0000   0000.0000 0000.0000 0093.9172 0000.0000  0000.0000 0000.0000 0097.2490 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000   0000.0000 0000.0000 0000.0000 0000.0000  0000.0000 0000.0000 0000.0000 0000.0000
