time_start,time_end,efficiency,efficiency_error,Qmean,Qmean_error,Qmedian,Qmedian_error,Qmean_noST,Qmean_noST_error,Qmedian_noST,Qmedian_noST_error,streamer_fraction,streamer_fraction_error,mean_HV,mean_Temp,mean_Hum,mean_Press
2025-11-07 15:25:34.657840,2025-11-07 15:41:17.912510,0.9449035812672176,0.011975733427116986,24.247535650276966,1.2162603905592557,19.733154295,4.283874509999997,21.65941763663205,0.5350732884581066,19.56655884,4.28158569,1.749271137026239,0.7078632986239284,5749.6875,22.925,38.0,1003.40625
