time_start,time_end,efficiency,efficiency_error,Qmean,Qmean_error,Qmedian,Qmedian_error,Qmean_noST,Qmean_noST_error,Qmedian_noST,Qmedian_noST_error,streamer_fraction,streamer_fraction_error,mean_HV,mean_Temp,mean_Hum,mean_Press
2025-11-07 11:30:20.383793,2025-11-07 11:59:04.413568,0.9363636363636364,0.010408630759615189,28.610182803660194,0.5812946693017288,24.809303285,4.702751160000005,27.8432224412451,0.4745382053799379,24.75830078,4.592407227500001,0.970873786407767,0.4320751074848499,7389.5,22.59051724137931,38.20862068965518,1003.7586206896551
