time_start,time_end,efficiency,efficiency_error,Qmean,Qmean_error,Qmedian,Qmedian_error,Qmean_noST,Qmean_noST_error,Qmedian_noST,Qmedian_noST_error,streamer_fraction,streamer_fraction_error
2025-11-03 10:52:45.522617,2025-11-03 14:57:05.025763,0.983177570093458,0.003931592119842183,56.40621564792775,1.7815475046331128,38.09448242,15.077819820000002,38.36225201884199,0.6266315870108102,35.63012695,12.222839355000005,12.167300380228136,1.0078998039065872
