time_start,time_end,efficiency,efficiency_error,Qmean,Qmean_error,Qmedian,Qmedian_error,Qmean_noST,Qmean_noST_error,Qmedian_noST,Qmedian_noST_error,streamer_fraction,streamer_fraction_error,mean_HV,mean_Temp,mean_Hum,mean_Press
2025-11-07 11:30:20.443117,2025-11-07 11:59:07.059320,0.9515260323159784,0.009099908471237568,28.155147839603774,1.0811233012526866,22.163635255,8.9773044575,25.588238275173076,0.6766408023004562,21.93121338,8.609256745000003,1.8867924528301887,0.5910005260077503,,22.59051724137931,38.20862068965518,1003.7586206896551
