time_start,time_end,efficiency,efficiency_error,Qmean,Qmean_error,Qmedian,Qmedian_error,Qmean_noST,Qmean_noST_error,Qmedian_noST,Qmedian_noST_error,streamer_fraction,streamer_fraction_error,mean_HV,mean_Temp,mean_Hum,mean_Press
2025-11-07 11:30:20.383793,2025-11-07 11:59:04.413568,0.9317773788150808,0.010682986620337122,28.568931100770712,0.5777559653406985,24.77416992,4.712570185000004,27.80753802033074,0.47189928709935647,24.72705078,4.655128479999998,0.9633911368015414,0.4287612465540722,7389.5,22.59051724137931,38.20862068965518,1003.7586206896551
