time_start,time_end,efficiency,efficiency_error,Qmean,Qmean_error,Qmedian,Qmedian_error,Qmean_noST,Qmean_noST_error,Qmedian_noST,Qmedian_noST_error,streamer_fraction,streamer_fraction_error,mean_HV,mean_Temp,mean_Hum,mean_Press
2025-11-07 16:10:04.720092,2025-11-07 16:29:49.585935,1.0,0.0,48.41256007345902,3.014670587268059,33.221923825,14.441162104999997,33.42582239596015,1.1367400404631651,30.630524635,12.449822427500003,9.508196721311476,1.6795919364292022,,23.022368421052626,38.0,1004.2368421052631
