time_start,time_end,efficiency,efficiency_error,Qmean,Qmean_error,Qmedian,Qmedian_error,Qmean_noST,Qmean_noST_error,Qmedian_noST,Qmedian_noST_error,streamer_fraction,streamer_fraction_error,mean_HV,mean_Temp,mean_Hum,mean_Press
2025-11-10 17:11:09.212165,2025-11-10 17:38:17.225584,0.019696969696969695,0.005408887058789165,22.36818753730769,1.3294238467736719,20.236572265,1.4523925800000015,22.36818753730769,1.3294238467736719,20.236572265,1.4523925800000015,0.0,0.0,6891.074074074074,22.405555555555548,37.5,1004.9444444444445
