time_start,time_end,efficiency,efficiency_error,Qmean,Qmean_error,Qmedian,Qmedian_error,Qmean_noST,Qmean_noST_error,Qmedian_noST,Qmedian_noST_error,streamer_fraction,streamer_fraction_error
2025-10-23 11:00:55.378420,2025-10-23 11:01:20.910649,1.0,0.0,152.07413373674666,10.76889163833553,157.0299072265625,74.8177490234375,49.35908813476563,2.8959957657784736,50.841796875,13.4610595703125,64.28571428571429,4.527612078902767
2025-10-23 11:01:19.028573,2025-10-23 11:01:47.240228,0.9921259842519685,0.007842954420847417,144.15398879278274,9.729010279689208,118.7509765625,68.47900390625,55.371577893273304,2.1941188930789526,51.1103515625,9.138916015625,53.17460317460318,4.445366675364683
2025-10-23 11:01:49.825931,2025-10-23 11:02:22.486567,0.9915966386554622,0.008367978613303021,161.65283823821505,14.095111385039795,140.84423828125,73.9754638671875,61.25823465983073,2.7885241712148274,57.68603515625,13.19970703125,59.32203389830509,4.522167325743726
2025-10-23 11:02:13.686031,2025-10-23 11:02:43.240478,1.0,0.0,185.036162109375,12.35962391604201,162.269287109375,100.755859375,57.511474609375,2.739421713102418,52.4805908203125,12.538818359375,61.6,4.350117239799406
2025-10-23 11:02:50.322264,2025-10-23 11:03:20.241947,1.0,0.0,138.6152646019345,10.23914744490225,112.323486328125,61.119873046875,56.208064951795215,2.8531116618989456,52.685791015625,13.42431640625,55.23809523809524,4.852650094120535
2025-10-23 11:03:18.619867,2025-10-23 11:03:47.178956,1.0,0.0,163.51560816271552,12.84545646751741,117.859130859375,76.9158935546875,52.5572193287037,2.620170543973779,48.3614501953125,14.1298828125,53.44827586206897,4.631330144803371
2025-10-23 11:03:48.024174,2025-10-23 11:04:17.069339,0.9915966386554622,0.008367978613303021,149.50862975039723,11.43048334849953,94.745361328125,56.3509521484375,56.060786946614584,2.2442461657110298,54.017822265625,9.81787109375,49.152542372881356,4.602211899645573
2025-10-23 11:04:19.025887,2025-10-23 11:04:41.500981,0.9905660377358491,0.00938935699174292,161.62635556175596,13.024217843681672,122.763427734375,73.905029296875,54.20918695977394,2.4247352214533398,51.31201171875,8.747314453125,55.23809523809524,4.852650094120535
2025-10-23 11:04:44.184089,2025-10-23 11:05:15.195065,0.9921259842519685,0.007842954420847417,148.08482917906747,10.444186258693566,135.596435546875,80.2806396484375,52.34843578673246,2.2341123093687387,47.549072265625,11.4248046875,54.76190476190476,4.43410686327124
2025-10-23 11:05:16.038824,2025-10-23 11:05:38.558105,0.9833333333333333,0.01168649109331259,145.16687218617585,11.4324381949618,99.7132568359375,60.091796875,54.52593994140625,2.2893294156777855,52.934326171875,12.7672119140625,49.152542372881356,4.602211899645573
2025-10-23 11:05:41.684078,2025-10-23 11:06:11.019777,0.9924812030075187,0.007490477505818055,137.43697287819603,8.992713668144933,99.42041015625,53.8719482421875,57.42447176846591,2.265457336611063,55.268798828125,12.28564453125,50.0,4.351941398892446
2025-10-23 11:06:15.048100,2025-10-23 11:06:36.844723,0.991869918699187,0.008096964742387937,159.63037509605533,15.735054160602417,122.1048583984375,72.363525390625,53.85236150568182,2.621856531796955,52.624755859375,13.095458984375,54.91803278688525,4.5048361567585005
2025-10-23 11:06:35.911616,2025-10-23 11:07:10.191484,0.991304347826087,0.008657762441719351,152.7162849777623,11.09523191334033,118.251220703125,65.30771462619305,60.5326279952841,2.809750207645918,60.40432643890381,18.69723606109619,53.50877192982456,4.671384068861303
2025-10-23 11:07:14.858669,2025-10-23 11:07:35.867386,1.0,0.0,148.52335828021893,10.75109415031016,130.1055040359497,76.08094215393066,54.53771825458693,2.906035031239443,54.754494190216064,14.73007869720459,55.33980582524272,4.898470609102381
2025-10-23 11:07:39.536577,2025-10-23 11:08:04.925577,0.990990990990991,0.008968336074384407,148.2574322093617,11.24181169275523,109.96418762207031,65.53734016418457,57.34750338467685,2.8440781806951305,55.32404327392578,13.07046127319336,50.0,4.767312946227961
2025-10-23 11:08:07.949258,2025-10-23 11:08:36.302514,0.9920634920634921,0.007904951119936452,153.56486187744142,18.853079770316697,85.25218963623047,45.30462646484375,56.73628375713642,2.1366720754451927,57.56379699707031,13.195655822753906,48.0,4.468556814006061
2025-10-23 11:08:34.677598,2025-10-23 11:09:02.632093,1.0,0.0,151.0364565084909,12.393519305067631,101.07795715332031,59.393585205078125,56.50415602463942,2.1921891828716396,53.94322204589844,13.740409851074219,50.38167938931298,4.3683930009811585
2025-10-23 11:11:29.031893,2025-10-23 11:09:29.359307,0.9922480620155039,0.007721833257236476,137.74905002117157,10.395546273192423,91.03726577758789,54.393531799316406,52.16483110370058,2.242717325216919,47.71177291870117,11.247745513916016,48.4375,4.417258936679157
2025-10-23 11:09:27.249823,2025-10-23 11:10:00.006576,0.990990990990991,0.008968336074384407,163.9676986694336,11.475523184994755,158.86227416992188,73.509521484375,56.5583239299495,3.0735527499646276,54.3594970703125,13.017288208007812,62.72727272727273,4.61028152258684
2025-10-23 11:09:59.259014,2025-10-23 11:10:26.572616,0.9834710743801653,0.011590720225801267,148.92312324653238,10.83878494182112,107.11942291259766,57.50294494628906,59.43328635475852,2.3272151557570266,59.51963806152344,9.776962280273438,53.78151260504202,4.570365046577135
2025-10-23 11:10:37.700367,2025-10-23 11:10:52.699360,1.0,0.0,150.85878364712585,11.529259019633812,125.13221740722656,77.24481201171875,55.305195684018344,2.93002503694313,49.106239318847656,13.316123962402344,54.90196078431372,4.926887794331414
2025-10-23 11:10:55.124804,2025-10-23 11:11:28.767581,1.0,0.0,158.01833772659302,12.991611975948437,117.10003662109375,71.08935546875,58.316941579182945,2.81828026564428,54.77820587158203,16.363189697265625,50.0,5.103103630798287
2025-10-23 11:11:25.826137,2025-10-23 11:11:55.745980,0.9826086956521739,0.012190105353508205,153.76952409322283,12.046118872647083,143.48184204101562,80.703125,55.38479987942443,3.067363739709209,55.68553161621094,13.910659790039062,56.63716814159292,4.661979524732872
2025-10-23 11:11:56.634459,2025-10-23 11:12:20.261297,1.0,0.0,126.44144428310109,7.981866516896614,90.78950500488281,51.56880187988281,56.45492511906036,2.278551402877509,53.329803466796875,12.549835205078125,45.52238805970149,4.301987558105005
2025-10-23 11:12:21.450317,2025-10-23 11:12:49.211542,1.0,0.0,147.07868457662647,12.231764899195644,106.9111328125,60.993194580078125,53.54183682528409,2.3974943127361903,52.655670166015625,13.814300537109375,52.58620689655172,4.636169210383969
2025-10-23 11:12:52.138362,2025-10-23 11:13:24.518402,1.0,0.0,148.62758229573566,10.024557593916656,116.30609130859375,63.39068603515625,58.02585069188532,2.371186078858451,57.614471435546875,13.998199462890625,55.833333333333336,4.533185250849398
2025-10-23 11:13:19.093808,2025-10-23 11:13:55.889827,1.0,0.0,182.03039374233276,12.230237184751287,157.43179321289062,80.23348999023438,60.21203400367914,3.2992653607011895,60.465423583984375,17.310302734375,64.46280991735537,4.351144172973782
2025-10-23 11:13:48.824305,2025-10-23 11:14:16.616761,1.0,0.0,159.7183302445845,13.825541252805131,128.95606994628906,75.12152099609375,54.07283447265625,2.559170520389438,52.900238037109375,12.116363525390625,54.54545454545455,4.747572435155396
2025-10-23 11:14:23.809058,2025-10-23 11:14:51.953282,0.9908256880733946,0.009132130958686173,171.99831183602876,13.735265191432424,142.174560546875,87.419677734375,56.453607855902774,2.908720233163402,52.507598876953125,11.58489990234375,58.333333333333336,4.743958687944259
2025-10-23 11:14:53.143590,2025-10-23 11:15:15.239688,1.0,0.0,151.30686870374177,11.015719316781501,134.3925018310547,70.71717834472656,58.42999206542969,2.9090928791465207,60.58116149902344,16.476242065429688,56.14035087719298,4.647481954614189
2025-10-23 11:15:14.725187,2025-10-23 11:15:42.418891,1.0,0.0,148.66242323009246,10.848138073538927,115.20181274414062,71.64273071289062,54.89864412943522,3.081728501360845,56.29656982421875,15.997390747070312,55.96330275229358,4.754948190694401
2025-10-23 11:15:44.861273,2025-10-23 11:16:17.944397,1.0,0.0,149.41542170597955,12.202048641122028,105.43353271484375,63.4002685546875,56.01328332083566,2.671517766861794,54.415985107421875,16.137939453125,52.54237288135593,4.596918957239182
2025-10-23 11:16:13.507014,2025-10-23 11:16:40.266535,0.9901960784313726,0.009755744758307854,174.7701609394338,13.219895278368348,167.04119873046875,89.24420166015625,60.19334376135538,2.823381812072155,57.8577880859375,15.56878662109375,57.42574257425743,4.920012021257209
2025-10-23 11:16:43.650514,2025-10-23 11:17:08.629216,0.991869918699187,0.008096964742387937,153.208004810771,11.451438940262733,127.8419189453125,80.48223876953125,52.24756969105113,2.5451408951262042,47.498291015625,9.69158935546875,54.91803278688525,4.5048361567585005
2025-10-23 11:17:12.567929,2025-10-23 11:17:36.920654,1.0,0.0,133.94997041719455,9.945533020343651,96.48486328125,60.37158203125,51.2429777446546,2.5614454472138206,47.67047119140625,11.00048828125,48.648648648648646,4.7440563567946
2025-10-23 11:17:35.520450,2025-10-23 11:18:05.222844,1.0,0.0,132.50058250056887,9.516954173220379,99.5885009765625,51.08221435546875,58.65147986778846,2.4726922286687025,55.69439697265625,12.16265869140625,49.51456310679612,4.926414193512945
2025-10-23 11:18:10.894720,2025-10-23 11:18:32.172054,1.0,0.0,140.09193668202457,11.925554601344764,72.52197265625,40.70648193359375,53.46582889556885,2.013234161122465,51.56170654296875,11.215240478515625,45.2991452991453,4.602026648575652
2025-10-23 11:18:36.533567,2025-10-23 11:19:04.256893,0.9895833333333334,0.01036227116867474,144.06676924856086,12.826809947351261,88.90521240234375,51.22442626953125,54.421040852864586,2.449159375548966,53.726409912109375,13.342437744140625,49.473684210526315,5.129607548022969
2025-10-23 11:19:01.746456,6289-05-17 03:19:27.422596,1.0,0.0,121.8969339121943,8.118128128787806,78.5821533203125,37.74420166015625,54.57934176537298,2.1030614084541774,54.036651611328125,9.890655517578125,46.55172413793103,4.631330144803371
2025-10-23 11:19:31.709590,2025-10-23 11:19:59.611511,0.9849624060150376,0.010552933081962314,160.7296287012464,11.990659421290294,109.4464111328125,67.6558837890625,55.23483605018029,2.354701828988002,51.06488037109375,13.15203857421875,50.38167938931298,4.3683930009811585
2025-10-23 11:00:55.378420,2025-10-23 11:01:20.910649,1.0,0.0,152.07413373674666,10.76889163833553,157.0299072265625,74.8177490234375,49.35908813476563,2.8959957657784736,50.841796875,13.4610595703125,64.28571428571429,4.527612078902767
2025-10-23 11:01:19.028573,2025-10-23 11:01:47.240228,0.9921259842519685,0.007842954420847417,144.15398879278274,9.729010279689208,118.7509765625,68.47900390625,55.371577893273304,2.1941188930789526,51.1103515625,9.138916015625,53.17460317460318,4.445366675364683
2025-10-23 11:01:49.825931,2025-10-23 11:02:22.486567,0.9915966386554622,0.008367978613303021,161.65283823821505,14.095111385039795,140.84423828125,73.9754638671875,61.25823465983073,2.7885241712148274,57.68603515625,13.19970703125,59.32203389830509,4.522167325743726
2025-10-23 11:02:13.686031,2025-10-23 11:02:43.240478,1.0,0.0,185.036162109375,12.35962391604201,162.269287109375,100.755859375,57.511474609375,2.739421713102418,52.4805908203125,12.538818359375,61.6,4.350117239799406
