time_start,time_end,efficiency,efficiency_error,Qmean,Qmean_error,Qmedian,Qmedian_error,Qmean_noST,Qmean_noST_error,Qmedian_noST,Qmedian_noST_error,streamer_fraction,streamer_fraction_error
2025-10-23 11:00:50.160886,2025-10-23 11:01:17.890629,1.0,0.0,89.53699166434151,5.639722874889319,92.5714111328125,53.1683349609375,40.747798665364584,3.2271179417593188,32.3233642578125,13.452880859375,46.42857142857143,4.712488061712032
2025-10-23 11:01:15.268072,2025-10-23 11:01:43.201898,1.0,0.0,95.55116187869095,5.1652383170489875,97.94384765625,52.155029296875,45.76164245605469,3.20197181363641,39.959228515625,17.3643798828125,49.60629921259842,4.436645004414579
2025-10-23 11:01:44.817630,2025-10-23 11:02:16.855216,0.9915966386554622,0.008367978613303021,95.49870895127118,5.376323241249817,102.9725341796875,55.7322998046875,43.267161402209055,2.9853862001539273,40.7403564453125,11.585693359375,50.847457627118644,4.602211899645573
2025-10-23 11:02:09.494382,2025-10-23 11:02:38.276363,0.992,0.007967935742712791,90.48019113848287,5.127430396966348,97.5225830078125,50.2708740234375,45.642337683475375,3.298897751978168,42.382080078125,20.778076171875,46.774193548387096,4.480778097694651
2025-10-23 11:02:46.467769,2025-10-23 11:03:14.229738,1.0,0.0,89.25635928199405,5.601663966771769,101.15625,51.291259765625,37.77771465594952,3.2790714235735177,32.95654296875,14.5799560546875,50.476190476190474,4.879279067190918
2025-10-23 11:03:13.512935,2025-10-23 11:03:43.792966,0.9913793103448276,0.008583451080844755,93.10728175951087,5.636160468508865,95.167236328125,53.275634765625,42.99236246744792,3.2465157665294693,38.9510498046875,16.383056640625,47.82608695652174,4.658115034029925
2025-10-23 11:03:40.479495,2025-10-23 11:04:11.022460,1.0,0.0,97.5774807970063,6.05024486688076,104.3974609375,55.451416015625,37.50740855823864,2.630999798623665,33.51513671875,12.5234375,53.78151260504202,4.570365046577135
2025-10-23 11:04:14.464847,2025-10-23 11:04:36.512454,1.0,0.0,94.94847250884433,5.564362382421528,100.4307861328125,54.0185546875,44.84382830925708,3.67550443237057,39.428466796875,16.66015625,50.0,4.856429311786321
2025-10-23 11:04:41.116211,2025-10-23 11:05:11.826656,0.9763779527559056,0.013476151617799607,95.6674076203377,5.102109885608799,109.6075439453125,48.228271484375,41.199554443359375,3.317947697158298,36.18408203125,17.071044921875,54.83870967741935,4.469057496668556
2025-10-23 11:05:04.296140,2025-10-23 11:05:33.904539,0.9833333333333333,0.01168649109331259,92.56259310447564,5.558159512905388,91.073486328125,48.234375,46.01197415865385,3.009221022339198,40.024658203125,15.838134765625,44.91525423728814,4.579010107414217
2025-10-23 11:05:37.797608,2025-10-23 11:06:05.125251,1.0,0.0,90.37947529957707,5.160652588208204,96.880615234375,53.92578125,40.40709210824275,2.921885108253228,32.58740234375,13.685546875,48.1203007518797,4.332485031352312
2025-10-23 11:06:06.219974,2025-10-23 11:06:30.689455,1.0,0.0,89.1415817136687,5.828078550127106,68.046875,43.377685546875,39.97786342075893,2.722842091498363,34.1412353515625,11.2540283203125,43.08943089430894,4.465080443958436
2025-10-23 11:06:31.530026,2025-10-23 11:07:06.826817,1.0,0.0,99.91381209492684,6.266782915553628,105.135986328125,63.24853515625,36.993651536275756,3.088802823827231,31.87255859375,10.532470703125,53.91304347826087,4.648223681979507
2025-10-23 11:07:09.052796,2025-10-23 11:07:28.777030,1.0,0.0,92.72982086718662,6.122202439439261,94.22311401367188,54.13084554672241,40.398071738908875,3.0742098970116842,35.94887733459473,12.26317024230957,48.54368932038835,4.924556220905466
