time_start,time_end,efficiency,efficiency_error,Qmean,Qmean_error,Qmedian,Qmedian_error,Qmean_noST,Qmean_noST_error,Qmedian_noST,Qmedian_noST_error,streamer_fraction,streamer_fraction_error,mean_HV,mean_Temp,mean_Hum,mean_Press
2025-11-10 11:46:10.383780,2025-11-10 11:53:42.315436,0.4496124031007752,0.04379843631759079,15.716507484224136,1.626215149711141,12.570495605000001,2.431945800000001,15.716507484224136,1.626215149711141,12.570495605000001,2.431945800000001,0.0,0.0,4953.285714285714,21.724999999999998,37.892857142857146,1008.0
