time_start,time_end,efficiency,efficiency_error,Qmean,Qmean_error,Qmedian,Qmedian_error,Qmean_noST,Qmean_noST_error,Qmedian_noST,Qmedian_noST_error,streamer_fraction,streamer_fraction_error,mean_HV,mean_Temp,mean_Hum,mean_Press
2025-11-10 13:28:44.497432,2025-11-10 13:52:33.097298,0.8282352941176471,0.0182957141683672,23.248204160909093,1.0556861743718873,19.377250672499997,5.199577332499999,21.67846874271552,0.6976491820244484,19.318603515000003,5.080749512499999,1.1363636363636365,0.5649442885905827,5503.020833333334,21.925,37.71875,1007.7083333333334
