time_start,time_end,efficiency,efficiency_error,Qmean,Qmean_error,Qmedian,Qmedian_error,Qmean_noST,Qmean_noST_error,Qmedian_noST,Qmedian_noST_error,streamer_fraction,streamer_fraction_error
2025-11-03 10:52:45.522617,2025-11-03 14:57:05.025763,0.983177570093458,0.0032101315234535333,56.40621564792775,1.4546274462932587,38.09448242,15.077819820000002,38.362252018841986,0.5116425482956414,35.63012695,12.222839355000005,12.167300380228136,0.8229467438074541
