time_start,time_end,efficiency,efficiency_error,Qmean,Qmean_error,Qmedian,Qmedian_error,Qmean_noST,Qmean_noST_error,Qmedian_noST,Qmedian_noST_error,streamer_fraction,streamer_fraction_error
2025-11-03 10:52:46.299167,2025-11-03 14:57:05.209719,0.9663551401869159,0.004500805273828602,42.45910438584139,0.7476743808794226,34.911376950000005,8.020874024999998,38.17933254153,0.3953046107968446,34.4564380675,7.681486127499998,3.288201160541586,0.45280688407204867
