time_start,time_end,efficiency,efficiency_error,Qmean,Qmean_error,Qmedian,Qmedian_error,Qmean_noST,Qmean_noST_error,Qmedian_noST,Qmedian_noST_error,streamer_fraction,streamer_fraction_error,mean_HV,mean_Temp,mean_Hum,mean_Press
2025-11-07 09:59:20.602655,2025-11-07 10:43:50.050175,0.9426559356136821,0.007374416231438441,26.828607476627536,0.9539638447888271,19.696166995,4.888488765000005,21.951306824476298,0.3523937853115182,19.376586914999997,4.583129884999998,3.2017075773746,0.5751152511534795,5774.6875,,,
