time_start,time_end,efficiency,efficiency_error,Qmean,Qmean_error,Qmedian,Qmedian_error,Qmean_noST,Qmean_noST_error,Qmedian_noST,Qmedian_noST_error,streamer_fraction,streamer_fraction_error,mean_HV,mean_Temp,mean_Hum,mean_Press
2025-11-07 09:59:19.549432,2025-11-07 10:43:49.615355,0.9940688018979834,0.0026446344416351433,23.157633221545346,0.6768509601816167,18.570510865,4.527725222499999,21.286131288029022,0.37103001928630874,18.392486570000003,4.438629145,1.3126491646778042,0.39317244153262987,5759.034090909091,22.575000000000003,38.25454545454545,1004.0227272727273
