time_start,time_end,efficiency,efficiency_error,Qmean,Qmean_error,Qmedian,Qmedian_error,Qmean_noST,Qmean_noST_error,Qmedian_noST,Qmedian_noST_error,streamer_fraction,streamer_fraction_error,mean_HV,mean_Temp,mean_Hum,mean_Press
2025-11-07 09:59:25.899659,2025-11-07 10:43:56.643068,0.9822064056939501,0.004553228399554235,47.19134365900966,1.114630970499686,39.8235168475,9.541503907500001,41.68019846883985,0.5393607041214981,39.22467804,8.879951480000003,4.2270531400966185,0.6992381428290582,7589.034090909091,22.575000000000003,38.25454545454545,1004.0227272727273
