time_start,time_end,efficiency,efficiency_error,Qmean,Qmean_error,Qmedian,Qmedian_error,Qmean_noST,Qmean_noST_error,Qmedian_noST,Qmedian_noST_error,streamer_fraction,streamer_fraction_error,mean_HV,mean_Temp,mean_Hum,mean_Press
2025-11-07 09:40:19.235721,2025-11-07 09:51:57.705198,0.953125,0.013210692635223323,43.25833254965164,2.9396013837849733,25.179107665,7.948272704999997,28.832347852534248,1.0658214788832707,23.590576174999995,6.495544439999989,10.245901639344263,1.9413655658773326,5847.75,,,
