time_start,time_end,efficiency,efficiency_error,Qmean,Qmean_error,Qmedian,Qmedian_error,Qmean_noST,Qmean_noST_error,Qmedian_noST,Qmedian_noST_error,streamer_fraction,streamer_fraction_error,mean_HV,mean_Temp,mean_Hum,mean_Press
2025-11-07 14:09:12.528046,2025-11-07 14:26:11.012454,0.9889196675900277,0.005509387265692139,28.403111305392155,1.2570702726598615,23.91656494,8.44796753,26.180183063678978,0.7569590773160972,23.694976804999996,8.338958742499997,1.4005602240896358,0.6219479056869698,5749.558823529412,22.825,38.1,1003.1470588235294
